recipientAddress,pointsAmount
0x1cea9fed675cb9712cffee25565dda9fc2bbc12d,5
0xb87c36db228f0dc6a93c28affc3ded989cfe2f03,3
0x702e9d3ed02758fd2ce3cd620e89edbaaf0afcaf,1
0xab9f1b45e5659c0b4ede73790e6b0cbd8b0bdfd0,3
0x218015bf59e82716c1cf72cfcbbb946fef06eda2,3
0xccb9c4270ffcb310f15d7e4d7ceca53dfc95575b,4
0xf45b47f3ceacc236dbdedc6f9f9ab11c1a4e1b68,4
0xc4c09ffe10bab838a983725d2cddbae3dc7e9b4a,4
0x539baad7d69ad564b84b3abdae9c416cfabfa91d,2
0xcd4a745ca18b02a8d7a24ccd438cafe490bb9b46,1
0xf400310cde2f8cb4df4bb2f5cc6fc4488fcbedbe,2
0xbac50e8a755d153ccf047c2df75c28e9a5f4fdee,5
0xaaf6eefb0b1b30ca0ebfee1bb4ee50bfe3fcf696,3
0x3f68f3ecfa47abb2ce1bb6d27c4e152bd2225fea,2
0xdd93d6b0a2ac4bdcbafe63430ea23a963bab0c6a,3
0x04bdd0efbd2e7bb728cdfba8844a3e0ddb2e9f84,3
0xfadde2ada31d6ec28a0cddcaca8fedef09ffe0e2,1
0xa2ca394bcec095d5e52d6b03ee8bfb0bdbddeb45,4
0x622af4f546c2da630c867db36c34acaeaca5ebb4,3
0xcf09c768bb1f7d18b4288cd8da192aee1ecf88ce,1
0xf847f8adc9b90a5c30fc4ee45835c3397fd61f4e,1
0x70befabaddfad30c9cefb0db968adffad5b3a21c,2
0xa2f21e9ffdfc23b5d2a15fbaae24ac58ced748b6,5
0x2c558ac8dd388bdbae0bfcd5bbd18fbcafde16ca,4
0xd490fd5a083a7ccbec0ac2e8ec5c0b4fd2db1215,2
0xee4c7849712645bf9aeac7ab67bb5a02e119414a,3
0x5e4eaf3aa3bede7aec2d42584acbd56ea8bc8bdf,2
0xfaa470c5da5ddf6eac4a8f492c0c6faaad2a6eeb,4
0x39b0bd0cf367dd73eb2e0544cb45405d724990bf,5
0x90ec36eda4c2a7953ff01cfb49abccb75d7ba27e,3
0xf9eccc7fbdffb28cca0a3e3ad749cb23acf6ccc9,3
0x7dfc369dcccfe108c3a9d316423dfab21c189ce7,2
0xec351a5cdeceffbff01ba9acfe74cd1e8a7070c1,3
0xcc0c80aee4eaef6e96bc33a4ae50faab63ffb34e,4
0x8ee3b450aa71f6a7d80a43b18d4e09d9a4c5472d,1
0x1a11e8afdbf01e0d7dedab847660d8ef9373ead1,5
0xcd4fefcadb9acda5dfad9e1acbc5c3483eafb6ad,2
0x1ee25aed0b4a9ada4efa1f9c5089b3fb1bf5c6ef,1
0xd59bb9c63a4da0455e839fca09dd2abdf8abb22f,3
0x742c46db8fc6fd4bfbe46dcac03effccac266c4d,1
0xffaadda7bd2bace39f32387ccfe1ada5cfc8c719,3
0x457fadc8dde1ff3cf575a9ed3e7dec78a3be8ea7,4
0x260a1cb7cb1b1c3d6c09e496068bcc00e05cdaac,4
0x4f66ceaca7bef4d5883ece7c2ebeec2e84e1b45f,3
0x316fb66a3457d5902e0ede29b5b26dffd141ed3f,4
0x998ed8ac51d6f8e8cc72fd7f082d69efa63fdaef,4
0x4bf4cfdd2ce0274d2edcc4f7b101d207e7c5fef5,2
0xf5bf342dd50b76abb54e5fd041cb2fb6ffcad7b3,4
0xede11b3bcecbe28ca7b11de9c44c4b83ab98c16c,3
0xfd2e3505102dd0708145eb7f8e2fdad3f8c27246,2
0x9e59c8dd1c9c992d84dd8b0fbccac0503eb7f9d9,1
0x0343aabbff0c0d45e54fbc3b50a592ab358d3cff,3
0xb810b686a475a0f9aff57df16e09a8cdc870cfec,1
0xe4f4cdfcff96d2fe5c8106dcdbca4bffbadbbe2f,3
0x4cc28da536abcdea00c1cc091d0715d68c2a23ed,3
0x759c2ecbf7083cbca4a1aacf4ee9bd88d5bf43c0,2
0xbd6bd8332b5737d69ba6054d3e06d858ea928af6,4
0x4a8aedbc3811e0b78ec35fe20baffaad59ddc3bb,3
0x1aa7de6c0c4d1c5bd7e2631e46aa3d0d0bd7f90a,5
0x34bebfbe4dcd3804d9bdebf5addae82ad9fab1ef,2
0xbc3120f8f37cbcdf174dc7bcd3eddb171f0df7cd,2
0xd2c5c4acafcdff4b4be255eda4bcadd7a95f6fd1,5
0x643e0fdfc8b30cb05dbbf7bc9a0a6f9b2c8c223d,2
0x8a8888f332bf26700ae5ded6edaabad84f977c72,2
0x897c2bd1e23ff1564cc2fc196bed3afcb8ab59b1,1
0x7a1ebef4a0b1ef3caeff7101ecc58b3c666c8aa4,1
0x84d7bbc45f1abeeba2fecb825ced11c0c2e5ba3a,2
0xc6f63e873f1f57c35403c3dcae0fbef60db1fe8a,5
0xdac31e7cbfca11a1ca69bf8b384d95a3d1aec5c4,5
0xd5f9ab262ba2d14a1567fc6d23bfdfe4603c2ce4,3
0x8e1aa3aad411ebcf129dc735acbfbe710ec5db09,2
0xddf9ed0da07ce7d8f3e9c4a2efb031c09f4bbcc3,2
0xbed77cac615cddf8d91e0d58dcd9b3e61b2787a4,3
0xd05b01f0ae21accbc279ad5e018cbfbfa6992f5f,5
0xda3fce8db5a964eb2ecd1ff944ef45b4129a7cfd,3
0x21adef79dd160edf324ee61cbffcbdeacb25d72a,4
0xdbd1d77465da48c3b89dcdaadd0d442a05ac4b30,4
0xfbdd22edd5c20bb99c266faca956b16d81ea91bb,2
0x91916b1ecfcc8dc180ceda3bd63b6aa333ffce56,5
0xf66ec594d1ef5deaae209cc53d36d6ae47adc54e,3
0x7ee5f6e80cea3beac59643eb6a5d51b86a198dad,3
0x0b03fdea2e4ebbafdc7690cacce05b8dbdc6cc46,4
0xb99a2a780c22b1ecadc75ffa479ce8caede7c5a2,4
0x6b2bc2ad371babc4caedbc3e58b5ceeb63cc3a8e,3
0x0f05a5920dbb6fe7fcdcbe6de6ade22ea35dd6a7,5
0xa0546eaa7b3618aa2ceb9f7ce2f9fae4da4b8555,3
0x0fb41cce3d8f9bc5d64aa60a7fdabfbcfac1c393,2
0x4a85477c8ac19faccd5cb237b61c6824fbce3db7,4
0x6e83dc9842dc3bef5cce0e3a003eab7e3eba200e,3
0x0aaa052821adcd7d596ba5bb68a2cff6deeee2ca,3
0xcd320699bb73b181df8fa3b4929879a46daddbc0,2
0xe89dfec715f1dfc8ccc7b7226bf78ff28fc92fff,3
0xe7ac825c5500359aef97d30fe4eea06edc220f5f,1
0xadbaeddaf5c04c65703f702abac2dfbab7cb90fa,4
0x874cbcd4aeb9eabfb8fa3d6452ae8b26fcbeebaf,2
0x9bc3c8aca7a8bdbd92b7ee7441dedfee7fcbedeb,3
0x6717aceb0bc8dd8152b1fd3fbba7bf4afbebfa91,1
0x3c9faddf51dac1307b8d8ab63c1f98e4571e7c99,5
0x19ae5ed188ee329b2ee2bc8afa8743e97bf3afb9,2
0xa37243d05edaabbd011a063ec0701b3d8eb15fbb,3
0xa72ddd684e34d9d25bd9a65b236a1efff09ca24a,5
0xdd0644bf1eb5d0344d0be2dde944ceb31aaddbdb,2
0x65cbb563be0a0a3c2eed7f409ceffa3343cbcdea,2
0xbf25b6ccf63abeb265ccce6f02a22ebb95bfb9d6,1
0xacca5f4c5dd28ecca54c6ad30aa5f952aa9caf82,3
0x0a3bcb55be7dcb2efb670bb8bbab8ad3eff2fc8a,4
0x86cdfd0ad157d4e34d3daf521b5af0cced91db38,2
0xb9140dc1a72afaa5e1f8aac6fe92cab9fd9ee68f,5
0x0df0bfa21cc23c86cfedc8baa9d63882dcfa56e0,2
0x845b2df98b2bafcbbacb8b41d94f1af8b67fbccf,2
0x0e6bcd6c81abc40ceac5d7a85bceac839974a71f,2
0x7fb8cfaf3b7cf186eceeee9facb7b5b32bddc2ee,4
0x1ad6d28b31f7bfbb5daa8d483fcaefbecad19e0e,5
0xdf20762430ba051e1620d8f98c5acd696bc6cfc8,2
0x2d3d798dfd801f4a6510983d892d886b4a4d61cc,3
0xecc02c3daf8fc801acfb6fb3ce46c75a393decfc,3
0x5adc379d18bc4b7ce486c1f797bc50a320de5021,5
0xa58efdffbbb3a49d3cabb3960f0e8fdfebbe8b15,5
0x2c01bca9bdcba3dacfbbda77fcf6b1bde53c7f77,5
0xf4dfedd8a61a4b0fcb2ab9cb19cc1cb76790ba90,3
0xc26c0a1aefb0f7c59b2afe84cff697c29da8cf96,2
0x2edfc087c5a7a9bdc88fafb09e9a7f1be8aaed0f,2
0x0125eeb562a4c4dbfac5cbabf4b73c97c89dc6bc,1
0xd8c6b83bd4ae502f19e3abc6f989f8d15e57f653,1
0xac2fad92b801b338ddebbed3a2dde26a8e8a043c,4
0x699a9ff1ca946dafffa3ae9f7cf25d3cf4c6288a,5
0x2bda3d5ec58976cab0d11afffd2e6be70b03d88f,4
0x992bbb8b1ea1dd8bb57bec235b6ca5b9efc8ac91,1
0xf9bd1db0029d4cd7939e9fecf96d74ef9d05ee05,1
0x76f424ccd8b8707ea3b4f7d7a1e77b2da4d02f5f,5
0x6f3bf2fbe5b4e0a31feeb6d906c9ab7cbba06e66,2
0xca03b5ad4feaada750bfc2ef8f7edfabc8eb692b,2
0x9d1cfdcb8e5a1b8e846ebf1bad7b4f4aa5c4dda9,3
0xfc866d64ba7a004fac85e035f51cd13094babaaf,4
0xcfcefdbf1b15a8fd18b46bea3d3bbe0191bdeba3,1
0x21b9cb6dcce915cbbcf3419cb94a5a79ba59fedc,5
0x89525aacab9eafde3bcc142fdf31ded796ae45a8,2
0xfed2e41a1eccb5d7acfee31b2a3ede9d9d81d1ca,2
0x1606fcf5242f59a62ad04ad44f444b6a8e9dacd9,1
0xadabda2faa7e8359beaf7ab33cef73dea3f9d4aa,5
0xc8e2034bdca7f5d494438ced5d9c1e7b29e07956,3
0x49e2290274dbbbcc83f14affeeefee8dde2dfadd,5
0x0b0f7aefdf0f69e0e0ec666e5dccba06be2fe75c,4
0xbf58b40ff9a7efa9cbaccbc97925a91d54eab117,3
0xbda9a0fb130ffacccec5a8a8b29ef07cfc2ab4a3,4
0x35655bfcb07751b5eb744c241c93af00243be9b9,1
0x7fddeb86d0df12ab1fe2c25630eb4ee7eaeddd87,5
0x4abafdd5dd92da1cf8d04f54c5a0e3cf40a48b6d,1
0xbdbe56075bca63aaee5bdb6afdfbb94ba4a42e40,2
0xe3a21fdbcdeb7ec6618be490aa4ffc69f319bcce,3
0xbbf566a51c2f1e2c9fbbc838d84d0adddbfcf146,1
0xf0edc2f80f9dec9ae4fb7d04b41b78f1d160ef36,3
0xab4d25eccb9ce7abe2208e4a26cfe9e8cf8eb688,5
0xfbfc73fded54c65dbb58430e14b0e04f761475ca,4
0x3fd40990e6ea69ead51fd8d1516813fae1ece391,5
0x33089fc8c5edf57da6d87ef9a3ec7ab8588cdb81,3
0x68accca13db8c3b38ab14e99decb86a16f1dd5ab,3
0xccedbbe154ca9f8d8beee86dfe9bc72b0d841edd,1
0xb12d791e6ff34ff68b6d4da9b4fb4e7ca33feece,1
0xfb0ecabacbbcfed9171fd0cb68baaab5cff8f939,1
0xd0bbeaed2e2dccb28daa38f9d65464f3b30d3c87,5
0xe79b89a06a51beed6c9bbfd662a3783ff06c1cdc,1
0x6a1cf09c0b15d089ad5296f968a5e9cbfea92eab,1
0xeebecf1d9dbd7beba39b6adfce1f33bc5b1e6429,2
0x49db649ac0e01c79cf1c3490fef72eede7b7c46d,1
0xd2f0d9fdbf5dd7bd5e5c31ced7af08329aeef24b,4
0x8c3c6bce3a8be90b3d3f1ef639e153f4caaeb7cf,1
0xab2d76b5bc09f67aa976192ccd005bdcab8abcdc,2
0x163a8bcccfda1b4be137ed02acbd5cd8bdd626d2,1
0xcdbffce0b10bf1d76e6c7de2d2cbe734a17ad745,3
0xecceaaee3b15cce0ec82db47261e287049bc9efe,4
0x315cd9cba54b9cf7ade5a5d0d5bce814a7af03de,3
0xd6e3d02eeedea5178cc4689b8aaf21ccab1df9c5,1
0x7b0b5f0b696bd3abe194f4be6faa6e58a991ddf3,5
0x71d7750a8ac768c21ffd78aef5cac96d437b2a8d,5
0x79b54dbcbcf4bc6ebdb9186ceef6ed06d013bbc1,4
0xca3d6efaee2903ce8b03b4e753edb7ffeeeaa0be,3
0xfd43a45ccbcb8ae2ca08d2b3ed6d4ddae4b5e42f,2
0xbba42b5dddab2ae7b14e590dd88dbc8f9e3b6a8b,3
0x2b1bbb3d9bac5e3bd600d3acbbd52f2ac2ba39be,1
0xe064a5ba1dcbbd90bccb8eefbbae0a9fb2b3bcfa,3
0xcf0f0d35af0117fe0724bfbcf1c1be723cdacc10,2
0xccb3fe1fecc3047cbd7db73c7de1b364eff7b6cc,3
0xd4c4dcfabed7a43b6e81d1cccf2acdc90ecac9f3,1
0xcbbabdfdccbf26ffd48ba6efe42e2b4febbaaed2,4
0x9d66eeced0bc0c4fdde42c37ee9fbef64ee8dd8d,2
0x0b9cec92cbdfceff6cce5bab8dafadeb7b5bbbeb,2
0xadfc6936be3c9a355abf97ffcfbada7d744bceb9,1
0x80cab17ceccce3acdfb81be6e3f5ac95d9f1afe5,1
0x0d0dfcc6a6cd29e2e9cd5a2bc5aebc57cd5f329d,5
0xbacaa7adf67edfb22e1cc5817ba0a3d7cde78a23,2
0xe9dadfc4f2a3354cbf5aaadec0cfce7bf01dc13a,3
0xc93c4ae0faed90ecdefa59f6abf6233adba8be88,2
0xfa8bb9cd6daf662e65d8eac50d6b25c42c6affe4,5
0x7bcbfe7ad6fd7daa5e58aa2fa476ee6ec6db6b98,3
0x0ef4ede0ea23abcba0e56dfccfd562fcce962e43,5
0x71f56df7f42eeaba8dbbd2f1ca85a49b9fcbeae6,1
0xbfccb1e5b1678e0b335d2b0daad8a5aee3e103eb,1
0xdfa8bdbff28dcfacdfcf2a3a8eb4fa4b8675a0ee,2
0xd77ae2dd7fb15cbeff9bbdd89a609edc4dcd42b3,3
0xec4c78746f40dccb150db584c5eef4f9ae89c0f2,2
0xdb0a1d347c8d4ba4366c8c5b6a7eca6c2bada97c,5
0x46fefdea2386bb6f2b1bccc21e3dd2cbbcd7ab29,4
0xfcbe275a4dcd35a0fcbcd4a03def6002c9e4f9e7,1
0xba8cca76a3a9cc0cf3a20d5cbdf38776818fa9ec,3
0xe2bef2a84bd100c28aacb87ba34e1bfbf8e50da3,3
0xeff9ec4f11e292ef8d742dbf9dd7a044caa1be5c,3
0xa5add5b8cae9bd5c379cbdc653f8eb618e0a5bb4,2
0xb1de21da4ac7ee7fdbdbdcaaddcc462ab4afdfb4,5
0xb1fa70b9f0842bbe54f5dbb0dbfcae6aee3f0def,5
0x2fcaa5da2bb6a46daceaeedbbc9b5b1e0b252ffc,5
0x0fed2f4ee20a3e699c4e07d5a2add5a1513e4eff,5
0xa1c6cf564e417fca4aac4fcc8eb3b3fdc5dd6dbc,1
0xaf1ca1aa3419783fcb624fc72f70f5c9a28db1ee,5
0x3080d3cd0babf04fcededfeafacc5f4ce8abc4a8,3
0x6d79ccc9a7fe4c3b3b150d87bb78f8dec351cf6e,2
0xdeffbbdba110ceab8ad4feb673fdadc673cf0a9b,5
0x62a1db2f9f6761c5a41ff9d66c59fc4ba5cf8d24,2
0x1691a07ec5c2f9a57cffdeb1cedbd9b2cf7411ba,4
0x81c2dafad29eba717a4995fbc847a18d4af3ca9c,5
0xeeec6eb1d0fdf4d28a4c0624cdccf5f84ccd0ad8,4
0xdebe4ecfa616cd2ba46e4e04083bc4c9df5fe3f3,1
0xb815d1ed8af8ea2f95b18082fb400fcdbfa80c6a,5
0xb55cdef556aa8fa4cedfeecb9d7c20e6b414f43f,5
0xbcb90bab8408c39a1e3fcd0df16c8fd25ebedc4f,4
0xdbbebc546bb0ed38d7acfffc8ead9f416e4cb312,4
0xe8fcc6f4e0c7f4cdeead57fbfd8cd5fb1b3de4cf,5
0x40baa96bce361b51ff18bb2cbcd9b4c24f9d8a7f,1
0xf8f83ce9e6fe9e30befa56de25c4ccbf0d618eeb,2
0x881fd7e487fcceaba907bab7bf492ce3d388fd0a,5
0xddd0fe170ac8fc25c1fdfacc12bb31755a00cbb5,4
0x132eae212eedae9d0192bcd90d1c8dbb3fdc5032,2
0xb6cc072ffebcf3cdecaa12ef26c5bce3c2e463e6,1
0xdf06b85133ba9c4dc9c47886f9162533912d144b,1
0x59aa105c0e453f57ae12d54caeaf9d1036e7ca25,5
0xa82d11d200f36bfcd6425a0c8bdd9ecfb20dbbe5,5
0x74ac023e8adecfa5c500bf0acc57670c232d8f73,1
0xac574c9fcff03ab12bceefeb08778bbc94abbecf,4
0x1b33e92e00c4b47577f2e9cfddaed8ffde7a4e5d,3
0xeeaab4732fe8a1e6db8eddcdc642af1e4e58abd6,4
0x92b3e4b1aabdaa498a84cd162cb97caf6af4cda3,1
0xfa50e0b99b19993aceae80dfeca6a65c54917a9d,1
0x1ef548fab3bb827ded8fa6eb43d82ab5f0f9cbde,1
0xa6acab7d17e6c9f30db1d8bfdfa33da524b1b499,4
0xbadbdcccfd6ff3f1f5d6dbcf5b30bf16eb8c4fa6,1
0xcfbf9388d440ecfbffd199f9ed6f829c0efeaaa2,4
0x07bc08dca8e13cf23ba4d4d5c9ad5f57eca51c76,1
0xcf0c88afef5a75daabfb26cdaa830e29ac7bb52a,2
0xfc893b0bce3e8b89faa6d4953b4eceb6f61507fb,5
0xc8a2333fadf6793a847a482b0ecc2bba3bdbc83f,5
0x36f1dfbe3fba45cbbed3e51f1af3c99a2b36aa7e,4
0xf16f854ce10bfcaf82bad3b4efbe6029dea7ca6b,5
0xe9cd8c5a1d75e7cc2bbfbbca2b80fc76e1d48a8b,5
0x6b6184c363c68eaacfccb1cee35bb2ace6b1c24c,2
0xca9dfdbdd9a767bb6a93a6eba4f39e21d60370ae,5
0xbd7d5cba6702ce4674413b76cfcbaf7a128a0852,3
0x3bfefefe733fabbefc6af01d18304b88a782c20f,2
0xd7eeadfdd7edfeabbfa6de9ea5e009e2e4c6254f,4
0x213a6b9bd2cd56cfdbd9ed2b3b4adb3c7d49dceb,4
0xc2520a29525fb83fc1bdc5c9aaea614dd27c8ec9,5
0x0548aac6d5cea01fdabd164aacad3a8e10acbef7,5
0x4daec51bcc3cc7cbe4bb07ddb4dafdd7b8bdcebd,2
0x6afbdab0aae4ce6bbc0be50acbffd2bcad9b9614,3
0x21da7fecdadbfa75fc58c54fe07c887cf2cdadee,5
0x17cb40ca4fa2332d8c58f41c13e1d7aa8ded7e4c,1
0x6e506dde2ef19c585dda49b51ce9bfb1da841cde,3
0xbe3c829dea7b1484d0d15f1a99299cafab81df5b,3
0xf1d7fadf59eb5c8b735e36a72fffbde10a2e7ce4,1
0x3ff6791cb1cebd5d54c6ee68fdbfe474b00a3e8a,2
0x1da7dc86ceb83eec85f639bc81c8eb8bcfffcd2d,1
0xeafc48fcda9e6f742743c0c2cbdded71ff1c9abf,1
0xa5bedde146c2ca20aeb480fb8bfabecc3eac3bad,1
0xfcc51ca86c8cff014b5e8fa09d0c7a2cdbef12da,4
0x2494517fac7ff960bcdd4ac0977ec3fbfee5efdb,2
0xada0d5a30e8a49a3e8b9dfa5afeea73abcfb1ac2,4
0xfda7845bdeecd8eeb4e3576f553b3b8b2a695fed,1
0xd1a4934b24db150ed53cf46ef7938a4cd2c8e0eb,3
0xdb776de5fceb93a7c86cedc4417b6cc6be99c6f6,4
0xf46afcd8fca2ab5d3a082a40fc8fa0117d9f5e02,1
0xc665c4dd0badf70e3ec9c46dd0fcc6cf7c30de6c,3
0xd1a3f5b663b17669cd8c241a53de1aacfb1aae8f,2
0x83c5a122c4a509daead5dae8eadc160aeb7bdaf7,2
0x6c1e07a00820c9b6c6b72ffac9a1e9cdce4b4c3e,3
0xf3aacabbd6b9b4b434c57e68083b3db2cb464a6d,4
0x104cb9de01d951aec6c8fa36db56eba259f7e45e,1
0xc3b0bce8f02ce62691df4d80c7cb0d3dd9fd1455,2
0xfce7c0f6a2e4be3410f96855d27aa3cebf94b7aa,2
0x57c5f1893c9095552bf4817e9c3aafcbd07074c0,4
0xbddadf649c1df1ff2cbb631fccb80efd18af79ea,1
0xcd950dedf1cb6fa35cf039fefd502b6c1f6e45b7,2
0x5d2dca586f986ee4a9d2d1abbfadaa24a3b16bfd,1
0x26abdd48edaad5eee5a352fddddcdd0aac4e2bbb,5
0x8cbaedcfdca6dc1ebc4ac90cbe058393dcb120db,4
0x221cadcc9d017bfcc12ddb1b343a82dbb1b23600,4
0x4eaa54fca864acec2b54e1ddbb5ca4c9b6dca04d,4
0xa4a3a4fcda476a24fc7ddebbee10a44afa4d54bd,1
0xdd0add997aff1a2c5c1afa34c0feedb46fde1a6c,3
0x6deb11a80c9c56e5e9ddceb52e9dc5a94cfdce86,4
0xbd5f962ebc62efb1abcd4cd09f5ff9ef3aa4c7ce,4
0xebba01cfae271c5f466df9fe32cbc3f716fc0c8c,2
0xaeedad47fa22eea857cbd5cdefcf623ea6baf3cb,3
0x04fcb44bc95a24d333ddaebe4e391fbbb198e57a,1
0xd1d0dac9e14f3704b6cdbf88d4ec8ae5b8645a9c,1
0x9b3191ad210e485bc1f3e5fcefbcc2efdc25d875,3
0x5b89f8c2eedaaeabfde4eccde143ffafafbc71aa,1
0xc7eb11b0c6ef8ef0e5e3e3e7a4deebd3dbf02cb0,2
0x137d8b6399b7cc5722ce2bd7bdefbc1af86d8dac,5
0xb60dd49aa3a4dabcfecbceb1b730dc2fca516a22,3
0x41be4ad4edccf0efc95fec7477a81f55dbdf707e,4
0x701d079a51cc2b5cdc72b0fed24e814d251877a2,3
0xe1c9b7a92feaddfdc57b306438dedd9fe8c3ab47,3
0x7cfe2100e465d1efa3f8b1d24f36be53eef2ab4b,4
0xbf82dd1cf2fa420adeebcf9a0a9a3e962c2fa915,3
0xff5ec997d94203fe7ff99093f193b0bdc405dbfc,4
0xcb3794d3bb9e296aab17bcae3698fbd9a89823bf,2
0x9a49badc805cb8a0df8fbd3899b4abbf0e9ffa0f,4
0xa52a2cdc54c02f26fd413fb4db19429af458dc9a,4
0xcaac8f9edf80f96d2c23a655268a83dbfbfd4d59,1
0x40eedc2a3437efe2efad7ebf1e1ae6bc7bf15aa6,3
0x8e96d9ac7a8a5f1edbe5b3fde0d95ebc0a418bd8,2
0xc36baa5fcacf27a68e3c78ccb3afeaec01ccfcea,4
0x97f1d0c6bc89c34a741e87fea54f84afd4ae5783,3
0xfafd1dc0d7bfcdfaec64079461ac108fe15fa1ca,2
0xaddeecb518bcdad4cc8070554cdc9fac3ed6ef51,2
0x2fb75fa357408b9d44c173ee23fd4a8b0a6ae53d,1
0xfab6df9a9cd09dcbc8d5f7ade93b754fc8fed7d3,2
0x7dc73a9fc710ca89dbf684ff5ecbdf77dccbccaa,1
0x7c190bd6bdead2caa16d2a9d79c2b21fa9d68abe,1
0xc1ef0ba926503e47aff7edee6dfbdd23d3f67a6a,2
0xf9779dbb84f1e6357d1ed8bbdafb701fd5cd3001,4
0xdf9e6f441264bdb01f1f64087a744e4bc776b698,4
0xc1a6a849b01a8afe547ac7073ba7eeb86485c4ad,4
0x35daff7d9cd2b25a418d2a1f0eeb4a1a86ee1cbc,2
0x82ef62b4cf13a4cc1d6e0decbefe3ba48ccf7660,3
0xbbd3ad6f54e2fb9f4f4c295feabd2bda0f1932bb,1
0x8ae8ccfeaa1c8cde908a5f58af6cf1de5c5e6dbd,2
0xddbc41fcbd85a7faf5c1c08a5ca9fbf6e6eaab6c,5
0x523683ba06a095efd38ee95f15b6cb115e2cfcdf,5
0x9ce3bfdef910eefb4bb04b5ab33cb6e0f49bc1ff,2
0xbd52704f1a1868ef6336a4fc4c6cdd0ad319fd5f,2
0x73dcb0beedaa8b04aeacfe1d1c231f07b7a1ac70,4
0x5af3bbf3f4a818cdeccbb1b859fd6a746b052cfe,1
0xb9d55ce8b183ec37c7a8cedbdfbfb58e541cfb2b,4
0xdcc30f7e21d8f058dddeb6b2966ae5fe3bfc24c4,3
0xc5eaca2efa6ad2a2f8abeda9129be16a4bd63727,4
0x5dcdc2edb76ae299cb61e0fb1d5df39a5a5ab2fb,5
0x24199992c239ad468c5efb0afa94fa80bedf3fa8,1
0xfddafec8fa9f94ed4ff834725b0b03b212c4b4f0,5
0x06123c2ee8c5dc7c2dc36cbcfadffa2a3d2d6ed7,2
0xd37dfc3815c1efb7aebff02e8416da14e60cc591,4
0x18afa0e1b3acbeddcfeb49f93bb051add98e2cfa,2
0x8c02bafad6473b44b84dd9f9ec9ae1a11fe3acaf,4
0xa7e6d0350d56b9afb06da55c6b90095ab9e72a46,4
0x6a95beafe7f696d8decb1a0ad2a4915f9e2c3cbe,4
0x4a66e91b2cd835b7148f448e46f7dcfc3abb946e,4
0x3e2869dfaa03ef9f1b5246983fcdb3db4ecad686,1
0x2f894f0fd466debe9d2fbaf3dbdba2cbeea1b4bb,1
0xfffcbcc2d8abfaf4fe5fa7b4dc4f09a36d452537,4
0xdf64d10ab70fb9bd7fc4ad8c909e6d110ccdcffc,5
0xc80c1edeae5e8f740039da592e467eebd7ca39dc,5
0x79233c07b54f8578c2fe3bc4194a5acd8d4bae0f,5
0x31405f0aa9f135c844fe0b9edce5aefdfec63306,1
0xab3da93dadfd3e098ca083b41339ec8daecc82cd,4
0xdbdc0be1d2e391c204baf6be3e89b47c40ccb3cd,3
0xd304a0c5cea2cbb97c2914a96cfe5ee7abb3b0bc,4
0x3ac1b5adcf03dbc602cd651a6f5eeee1e5df0ddd,1
0xbf9e1d7b58ca4bf139c4e57bf62d6e8f38dd8cf0,1
0x5ecf7dbbfb817fedf56d924ed8a08ba93dbcfe17,1
0xfdfda2f9a2efc6d21bec0105dc5c3dcdecc2cd14,3
0xbec21e34a3fc4eb94d21dee5cc7a96baf3e88b1f,5
0x305eddc6dc5eba7e688889fa36e89c235bd8bce2,1
0xba5fb0ee891d1cefa5dc63cebf7d9dc9c916e8c3,3
0x9ed7a6baacd61b6c17cb0f7fa0a637a2d1815f77,1
0xc1dbce996af41ecc2f138f8ba31ebd1beaa2fba0,3
0x8d7c61cecda3b6eb9dc03308c82e17bcc9332f78,5
0x5a9f7dac46f88394ed7fb04128f1adc05bc5c3f1,1
0xb3d839a5addaef4eed04dcb7d48cfec0a4dae43b,4
0x01c2ce2aaebaa23b3bcb2b75b7accc892c58c8bf,1
0xe0ba8fab39fbff9ad81bae3207f89b22dec554bd,4
0x601a504bacbbf4290a12a5d47d0066f936fdcdbc,3
0x857cef68de7b34f3cf773d380d572e4cbdcac1b2,2
0x7db52627eaa1dbf39dd8208df64b3affa6d218cf,1
0xdc11b2f8c85c7f227da4852e63c6564ff1c6b1a9,1
0xf1d5f9caffcd4aa58bb32a1bd7e7f11ba3280f9f,2
0xca73ce8cea2809addc2b806117ea3a9d2b8583f2,2
0x158f09bed12fae3d8ff0bc026492d7676ae19aa0,2
0xacaebc5dabeb68cc36cd70b9fd3d64ddcd6bf1fe,3
0xe1bfb0bdedfdfd184e8bc6fbdeed5da979ddd34d,4
0xf16a09cda48a80267384f78322eecf133ffefb91,4
0xb2b1b78298ece75019b964d3d8facb35be1e9f4f,4
0x73c3c1157fd4cebbfdccb0aef8e6abb4cbbe5c86,5
0xade0d6d95db9dd5bba3f9fa5601e163bf8b4a6a0,3
0xae12eae7b6425f3cde43bcb94aede3420291cb4b,1
0x0a9e3e8edacdae6aef1bddcf9a6d73ccbb5d2938,2
0xf7c803f5b4ed8046365484e9d21ea246accf703b,5
0xe4c7baab8ce6a2c9fbb11c7a6c3befff67198bad,1
0xaaef76ac05f0675ab35c0006bdb68ef6b6ae7bae,4
0x44f610df0eaaccfd830f1ac8cbdd4b50229bc8d6,5
0xd24bffc6c0bac83e9df9e6cf8eddc16ba8d62f1b,3
0x4ea179cb1f7891bacc2f25a9dcd2bfa4b1c3dde3,3
